key,title_he,speed_he,domain_he,topic_he,description_he,keywords_he,file_name,file_path,public_path,image_url,status,width,height,model,style_policy
7.7.1.8,כיתה ריקה לפני שנת לימודים,השלמה,חינוך וחברה,שביתת מורים,"A classroom with empty desks and morning light, school bags near chairs, no text on board, calm education-news tone.","השלמה, חינוך וחברה, שביתת מורים, כיתה ריקה לפני שנת לימודים, השלמה, פואנטה",poenta_completion2_008_news_school_strike.jpg,/root/.openclaw/workspace/generated/poenta-image-bank-completion-02/1280x720/poenta_completion2_008_news_school_strike.jpg,/assets/poenta-image-bank/poenta_completion2_008_news_school_strike.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_completion2_008_news_school_strike.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
7.8.1.1,תכנון עירוני וקרקע חקלאית,השלמה,נדלן ודיור,תכנון וקרקע,"Aerial-like view of fields near a city edge with planning documents on a desk foreground, no readable text, calm urban-planning mood.","השלמה, נדלן ודיור, תכנון וקרקע, תכנון עירוני וקרקע חקלאית, השלמה, פואנטה",poenta_completion2_009_realestate_planning_land.jpg,/root/.openclaw/workspace/generated/poenta-image-bank-completion-02/1280x720/poenta_completion2_009_realestate_planning_land.jpg,/assets/poenta-image-bank/poenta_completion2_009_realestate_planning_land.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_completion2_009_realestate_planning_land.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
7.8.1.2,דיור מוגן ובניין מגורים לקשישים,השלמה,נדלן ודיור,דיור מוגן,"A modern senior housing residential building exterior with garden benches, calm daylight, no logos, no identifiable residents.","השלמה, נדלן ודיור, דיור מוגן, דיור מוגן ובניין מגורים לקשישים, השלמה, פואנטה",poenta_completion2_010_realestate_senior_housing.jpg,/root/.openclaw/workspace/generated/poenta-image-bank-completion-02/1280x720/poenta_completion2_010_realestate_senior_housing.jpg,/assets/poenta-image-bank/poenta_completion2_010_realestate_senior_housing.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_completion2_010_realestate_senior_housing.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
7.8.1.3,דיור ציבורי ושיקום דירות,השלמה,נדלן ודיור,דיור ציבורי,"A modest apartment building with clean renovation scaffolding and workers in the distance, no damage close-up, optimistic rehabilitation tone.","השלמה, נדלן ודיור, דיור ציבורי, דיור ציבורי ושיקום דירות, השלמה, פואנטה",poenta_completion2_011_realestate_public_housing.jpg,/root/.openclaw/workspace/generated/poenta-image-bank-completion-02/1280x720/poenta_completion2_011_realestate_public_housing.jpg,/assets/poenta-image-bank/poenta_completion2_011_realestate_public_housing.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_completion2_011_realestate_public_housing.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
7.7.1.9,אירוע חתונה קהילתי כללי,השלמה,קהילה וחברה,חתונה קהילתית,"A generic small wedding hall setup with chairs, flowers, and soft lights, no bride or groom identifiable, no symbols, hopeful tone.","השלמה, קהילה וחברה, חתונה קהילתית, אירוע חתונה קהילתי כללי, השלמה, פואנטה",poenta_completion2_012_news_community_wedding.jpg,/root/.openclaw/workspace/generated/poenta-image-bank-completion-02/1280x720/poenta_completion2_012_news_community_wedding.jpg,/assets/poenta-image-bank/poenta_completion2_012_news_community_wedding.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_completion2_012_news_community_wedding.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
7.7.1.10,בית חולים ותרומה רפואית,השלמה,בריאות וחברה,תרומת איברים,"A calm hospital corridor with soft light and a symbolic flower on a table, no patients, no medical drama, respectful tone.","השלמה, בריאות וחברה, תרומת איברים, בית חולים ותרומה רפואית, השלמה, פואנטה",poenta_completion2_013_news_organ_donation.jpg,/root/.openclaw/workspace/generated/poenta-image-bank-completion-02/1280x720/poenta_completion2_013_news_organ_donation.jpg,/assets/poenta-image-bank/poenta_completion2_013_news_organ_donation.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_completion2_013_news_organ_donation.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
7.7.1.11,משרד קליטה ועלייה כללי,השלמה,שירות ציבורי,עלייה וקליטה,"A public service office waiting area with suitcases and documents on a table, people unidentifiable, no readable signs, welcoming tone.","השלמה, שירות ציבורי, עלייה וקליטה, משרד קליטה ועלייה כללי, השלמה, פואנטה",poenta_completion2_014_news_immigration_absorption.jpg,/root/.openclaw/workspace/generated/poenta-image-bank-completion-02/1280x720/poenta_completion2_014_news_immigration_absorption.jpg,/assets/poenta-image-bank/poenta_completion2_014_news_immigration_absorption.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_completion2_014_news_immigration_absorption.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
7.7.1.12,גיוס שוטרים ושירות ציבורי,השלמה,שירות ציבורי,משטרה וגיוס,"A calm public-service training yard with uniformed silhouettes from behind, no weapons, no logos, no confrontation, daylight.","השלמה, שירות ציבורי, משטרה וגיוס, גיוס שוטרים ושירות ציבורי, השלמה, פואנטה",poenta_completion2_015_news_police_recruitment.jpg,/root/.openclaw/workspace/generated/poenta-image-bank-completion-02/1280x720/poenta_completion2_015_news_police_recruitment.jpg,/assets/poenta-image-bank/poenta_completion2_015_news_police_recruitment.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_completion2_015_news_police_recruitment.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
7.8.2.1,ועדה לתכנון וקרקע חקלאית,השלמה,נדלן ודיור,ותמ״ל וקרקע,"Planning committee and agricultural land: rolled plans on a desk with a rural field and city edge visible through a window, no readable text.","השלמה, נדלן ודיור, ותמ״ל וקרקע, ועדה לתכנון וקרקע חקלאית, נדל״ן, ותמ״ל, מגדל, מלון, השקעות, פואנטה",poenta_completion3_001_realestate_land_committee.jpg,/root/.openclaw/workspace/generated/poenta-image-bank-completion-03/1280x720/poenta_completion3_001_realestate_land_committee.jpg,/assets/poenta-image-bank/poenta_completion3_001_realestate_land_committee.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_completion3_001_realestate_land_committee.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
7.8.2.2,מגדל גבוה ובדיקות הנדסיות,השלמה,נדלן ודיור,מגדלים ובטיחות,"A tall residential tower viewed calmly from street level with engineers as tiny unidentifiable silhouettes, no damage close-up, clean daylight.","השלמה, נדלן ודיור, מגדלים ובטיחות, מגדל גבוה ובדיקות הנדסיות, נדל״ן, ותמ״ל, מגדל, מלון, השקעות, פואנטה",poenta_completion3_002_realestate_tower_engineering.jpg,/root/.openclaw/workspace/generated/poenta-image-bank-completion-03/1280x720/poenta_completion3_002_realestate_tower_engineering.jpg,/assets/poenta-image-bank/poenta_completion3_002_realestate_tower_engineering.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_completion3_002_realestate_tower_engineering.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
7.8.2.3,השקעות נדלן ונכסים,השלמה,נדלן ודיור,השקעות נדלן,"Real estate investment concept: building models, keys, and financial folder with no readable text, warm professional lighting.","השלמה, נדלן ודיור, השקעות נדלן, השקעות נדלן ונכסים, נדל״ן, ותמ״ל, מגדל, מלון, השקעות, פואנטה",poenta_completion3_003_realestate_investment_properties.jpg,/root/.openclaw/workspace/generated/poenta-image-bank-completion-03/1280x720/poenta_completion3_003_realestate_investment_properties.jpg,/assets/poenta-image-bank/poenta_completion3_003_realestate_investment_properties.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_completion3_003_realestate_investment_properties.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
7.8.2.4,בניית מלונות ותיירות,השלמה,נדלן ודיור,מלונאות,"Hotel development concept: modern hotel building exterior with construction crane in distance, sunny optimistic light, no logos.","השלמה, נדלן ודיור, מלונאות, בניית מלונות ותיירות, נדל״ן, ותמ״ל, מגדל, מלון, השקעות, פואנטה",poenta_completion3_004_realestate_hotel_development.jpg,/root/.openclaw/workspace/generated/poenta-image-bank-completion-03/1280x720/poenta_completion3_004_realestate_hotel_development.jpg,/assets/poenta-image-bank/poenta_completion3_004_realestate_hotel_development.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_completion3_004_realestate_hotel_development.jpg,generated_pending_review,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
8.1.1.1,שיחות הרגעה בין מדינות,שיפור ממוקד,ביטחון,דיפלומטיה אזורית,"תמונת שיפור ממוקדת לבנק פואנטה: שיחות הרגעה בין מדינות. סגנון חדשותי מציאותי, רגוע, לא דרמטי, ללא טקסט או לוגו.","שיפור ממוקד, ביטחון, דיפלומטיה אזורית, שיחות הרגעה בין מדינות, נאטו ארדואן ישראל קטאר וושינגטון טהרן שיחות הרגעה הסלמה דיפלומטיה, פואנטה, אילוסטרציה חדשותית",poenta_improve_001_security_diplomacy_desk.jpg,/root/.openclaw/workspace/projects/poanta-demo/assets/poenta-image-bank/poenta_improve_001_security_diplomacy_desk.jpg,/assets/poenta-image-bank/poenta_improve_001_security_diplomacy_desk.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_improve_001_security_diplomacy_desk.jpg,generated_targeted_improvement,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
8.1.1.2,חיילים ושירות מילואים,שיפור ממוקד,ביטחון,שירות צבאי וכוח אדם,"תמונת שיפור ממוקדת לבנק פואנטה: חיילים ושירות מילואים. סגנון חדשותי מציאותי, רגוע, לא דרמטי, ללא טקסט או לוגו.","שיפור ממוקד, ביטחון, שירות צבאי וכוח אדם, חיילים ושירות מילואים, חיילים שירות מילואים צווי 8 פיצוי חודשים כוח אדם צבא, פואנטה, אילוסטרציה חדשותית",poenta_improve_002_security_service_manpower.jpg,/root/.openclaw/workspace/projects/poanta-demo/assets/poenta-image-bank/poenta_improve_002_security_service_manpower.jpg,/assets/poenta-image-bank/poenta_improve_002_security_service_manpower.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_improve_002_security_service_manpower.jpg,generated_targeted_improvement,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
8.1.1.3,פעילות צה״ל נקודתית,שיפור ממוקד,ביטחון,פעילות מבצעית,"תמונת שיפור ממוקדת לבנק פואנטה: פעילות צה״ל נקודתית. סגנון חדשותי מציאותי, רגוע, לא דרמטי, ללא טקסט או לוגו.","שיפור ממוקד, ביטחון, פעילות מבצעית, פעילות צה״ל נקודתית, צהל חיסל מפקד תא נוחבה עזה פעילות מבצעית דרום הרצועה, פואנטה, אילוסטרציה חדשותית",poenta_improve_003_security_targeted_operation.jpg,/root/.openclaw/workspace/projects/poanta-demo/assets/poenta-image-bank/poenta_improve_003_security_targeted_operation.jpg,/assets/poenta-image-bank/poenta_improve_003_security_targeted_operation.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_improve_003_security_targeted_operation.jpg,generated_targeted_improvement,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
8.1.1.4,איראן ואזהרות מדיניות,שיפור ממוקד,ביטחון,איראן והסכמים,"תמונת שיפור ממוקדת לבנק פואנטה: איראן ואזהרות מדיניות. סגנון חדשותי מציאותי, רגוע, לא דרמטי, ללא טקסט או לוגו.","שיפור ממוקד, ביטחון, איראן והסכמים, איראן ואזהרות מדיניות, איראן תגובה תקיפה ישראל תשתית חמינאי הסכם גרעין אזהרה, פואנטה, אילוסטרציה חדשותית",poenta_improve_004_security_iran_policy.jpg,/root/.openclaw/workspace/projects/poanta-demo/assets/poenta-image-bank/poenta_improve_004_security_iran_policy.jpg,/assets/poenta-image-bank/poenta_improve_004_security_iran_policy.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_improve_004_security_iran_policy.jpg,generated_targeted_improvement,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
8.1.1.5,מאבקי שריונים במפלגה,שיפור ממוקד,פוליטיקה,ליכוד ומפלגות,"תמונת שיפור ממוקדת לבנק פואנטה: מאבקי שריונים במפלגה. סגנון חדשותי מציאותי, רגוע, לא דרמטי, ללא טקסט או לוגו.","שיפור ממוקד, פוליטיקה, ליכוד ומפלגות, מאבקי שריונים במפלגה, ליכוד שריונים מחוזות פריימריז רשימה מפלגה פנימי, פואנטה, אילוסטרציה חדשותית",poenta_improve_005_politics_party_reserved_slots.jpg,/root/.openclaw/workspace/projects/poanta-demo/assets/poenta-image-bank/poenta_improve_005_politics_party_reserved_slots.jpg,/assets/poenta-image-bank/poenta_improve_005_politics_party_reserved_slots.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_improve_005_politics_party_reserved_slots.jpg,generated_targeted_improvement,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
8.1.1.6,חילוץ וסיוע בגבול,שיפור ממוקד,ביטחון,חילוץ ומשמר גבול,"תמונת שיפור ממוקדת לבנק פואנטה: חילוץ וסיוע בגבול. סגנון חדשותי מציאותי, רגוע, לא דרמטי, ללא טקסט או לוגו.","שיפור ממוקד, ביטחון, חילוץ ומשמר גבול, חילוץ וסיוע בגבול, מגב משמר הגבול חילוץ חשש חטיפה ביתר עילית גבול סיוע, פואנטה, אילוסטרציה חדשותית",poenta_improve_006_security_border_rescue.jpg,/root/.openclaw/workspace/projects/poanta-demo/assets/poenta-image-bank/poenta_improve_006_security_border_rescue.jpg,/assets/poenta-image-bank/poenta_improve_006_security_border_rescue.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_improve_006_security_border_rescue.jpg,generated_targeted_improvement,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
8.1.1.7,עסקת ביטחון ותעשייה,שיפור ממוקד,ביטחון,תעשיות ביטחוניות,"תמונת שיפור ממוקדת לבנק פואנטה: עסקת ביטחון ותעשייה. סגנון חדשותי מציאותי, רגוע, לא דרמטי, ללא טקסט או לוגו.","שיפור ממוקד, ביטחון, תעשיות ביטחוניות, עסקת ביטחון ותעשייה, רפאל פולקסווגן קטאר עסקה ביטחונית תעשייה ביטחון יצוא, פואנטה, אילוסטרציה חדשותית",poenta_improve_007_security_defense_industry.jpg,/root/.openclaw/workspace/projects/poanta-demo/assets/poenta-image-bank/poenta_improve_007_security_defense_industry.jpg,/assets/poenta-image-bank/poenta_improve_007_security_defense_industry.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_improve_007_security_defense_industry.jpg,generated_targeted_improvement,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
8.1.1.8,אזור מתוח במבט רחב,שיפור ממוקד,ביטחון,לחץ אזורי,"תמונת שיפור ממוקדת לבנק פואנטה: אזור מתוח במבט רחב. סגנון חדשותי מציאותי, רגוע, לא דרמטי, ללא טקסט או לוגו.","שיפור ממוקד, ביטחון, לחץ אזורי, אזור מתוח במבט רחב, איראן לחץ אזורי טורקיה סוריה לבנון מפרץ מדינות, פואנטה, אילוסטרציה חדשותית",poenta_improve_008_security_regional_pressure.jpg,/root/.openclaw/workspace/projects/poanta-demo/assets/poenta-image-bank/poenta_improve_008_security_regional_pressure.jpg,/assets/poenta-image-bank/poenta_improve_008_security_regional_pressure.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_improve_008_security_regional_pressure.jpg,generated_targeted_improvement,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
8.1.1.9,נתיב ימי במפרץ,שיפור ממוקד,ביטחון,נתיבי ים,"תמונת שיפור ממוקדת לבנק פואנטה: נתיב ימי במפרץ. סגנון חדשותי מציאותי, רגוע, לא דרמטי, ללא טקסט או לוגו.","שיפור ממוקד, ביטחון, נתיבי ים, נתיב ימי במפרץ, הורמוז מצר אוניה מעבר ימי מפרץ דמי מעבר נפט, פואנטה, אילוסטרציה חדשותית",poenta_improve_009_security_maritime_route.jpg,/root/.openclaw/workspace/projects/poanta-demo/assets/poenta-image-bank/poenta_improve_009_security_maritime_route.jpg,/assets/poenta-image-bank/poenta_improve_009_security_maritime_route.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_improve_009_security_maritime_route.jpg,generated_targeted_improvement,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
8.1.1.10,תדרוך ביטחוני רגוע,שיפור ממוקד,ביטחון,חדר מצב,"תמונת שיפור ממוקדת לבנק פואנטה: תדרוך ביטחוני רגוע. סגנון חדשותי מציאותי, רגוע, לא דרמטי, ללא טקסט או לוגו.","שיפור ממוקד, ביטחון, חדר מצב, תדרוך ביטחוני רגוע, תדרוך ביטחוני חדר מצב כץ ישראל ערוכה לחימה עדכון, פואנטה, אילוסטרציה חדשותית",poenta_improve_010_security_calm_briefing.jpg,/root/.openclaw/workspace/projects/poanta-demo/assets/poenta-image-bank/poenta_improve_010_security_calm_briefing.jpg,/assets/poenta-image-bank/poenta_improve_010_security_calm_briefing.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_improve_010_security_calm_briefing.jpg,generated_targeted_improvement,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
8.1.1.11,מטוסים ומערכות יירוט,שיפור ממוקד,ביטחון,חיל אוויר,"תמונת שיפור ממוקדת לבנק פואנטה: מטוסים ומערכות יירוט. סגנון חדשותי מציאותי, רגוע, לא דרמטי, ללא טקסט או לוגו.","שיפור ממוקד, ביטחון, חיל אוויר, מטוסים ומערכות יירוט, חיל האוויר F22 יירוט כטבמים שמים מערכת הגנה, פואנטה, אילוסטרציה חדשותית",poenta_improve_011_security_air_defense.jpg,/root/.openclaw/workspace/projects/poanta-demo/assets/poenta-image-bank/poenta_improve_011_security_air_defense.jpg,/assets/poenta-image-bank/poenta_improve_011_security_air_defense.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_improve_011_security_air_defense.jpg,generated_targeted_improvement,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
8.1.1.12,ניתוח מודיעיני מדיני,שיפור ממוקד,ביטחון,מודיעין,"תמונת שיפור ממוקדת לבנק פואנטה: ניתוח מודיעיני מדיני. סגנון חדשותי מציאותי, רגוע, לא דרמטי, ללא טקסט או לוגו.","שיפור ממוקד, ביטחון, מודיעין, ניתוח מודיעיני מדיני, מודיעין התרעה תוכנית איראנית טראמפ ירושלים וושינגטון, פואנטה, אילוסטרציה חדשותית",poenta_improve_012_security_intelligence_analysis.jpg,/root/.openclaw/workspace/projects/poanta-demo/assets/poenta-image-bank/poenta_improve_012_security_intelligence_analysis.jpg,/assets/poenta-image-bank/poenta_improve_012_security_intelligence_analysis.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_improve_012_security_intelligence_analysis.jpg,generated_targeted_improvement,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
8.2.1.1,העברת שחקן כדורגל,שיפור ממוקד,ספורט,כדורגל,"תמונת שיפור ממוקדת לבנק פואנטה: העברת שחקן כדורגל. סגנון חדשותי מציאותי, רגוע, לא דרמטי, ללא טקסט או לוגו.","שיפור ממוקד, ספורט, כדורגל, העברת שחקן כדורגל, מכבי תל אביב צירוף שחקן העברה כדורגל אסטר סוקלר, פואנטה, אילוסטרציה חדשותית",poenta_improve_013_sports_football_transfer.jpg,/root/.openclaw/workspace/projects/poanta-demo/assets/poenta-image-bank/poenta_improve_013_sports_football_transfer.jpg,/assets/poenta-image-bank/poenta_improve_013_sports_football_transfer.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_improve_013_sports_football_transfer.jpg,generated_targeted_improvement,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
8.2.1.2,החתמת שחקן כדורסל,שיפור ממוקד,ספורט,כדורסל,"תמונת שיפור ממוקדת לבנק פואנטה: החתמת שחקן כדורסל. סגנון חדשותי מציאותי, רגוע, לא דרמטי, ללא טקסט או לוגו.","שיפור ממוקד, ספורט, כדורסל, החתמת שחקן כדורסל, הפועל ירושלים החתימה דבונטה קאקוק כדורסל חוזה, פואנטה, אילוסטרציה חדשותית",poenta_improve_014_sports_basketball_signing.jpg,/root/.openclaw/workspace/projects/poanta-demo/assets/poenta-image-bank/poenta_improve_014_sports_basketball_signing.jpg,/assets/poenta-image-bank/poenta_improve_014_sports_basketball_signing.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_improve_014_sports_basketball_signing.jpg,generated_targeted_improvement,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
8.2.1.3,הארכת חוזה לשחקן,שיפור ממוקד,ספורט,חוזים,"תמונת שיפור ממוקדת לבנק פואנטה: הארכת חוזה לשחקן. סגנון חדשותי מציאותי, רגוע, לא דרמטי, ללא טקסט או לוגו.","שיפור ממוקד, ספורט, חוזים, הארכת חוזה לשחקן, בלייקני האריך חוזה נשאר הפועל תל אביב עד 2029, פואנטה, אילוסטרציה חדשותית",poenta_improve_015_sports_contract_extension.jpg,/root/.openclaw/workspace/projects/poanta-demo/assets/poenta-image-bank/poenta_improve_015_sports_contract_extension.jpg,/assets/poenta-image-bank/poenta_improve_015_sports_contract_extension.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_improve_015_sports_contract_extension.jpg,generated_targeted_improvement,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
8.2.1.4,נבחרת נשים בטורניר,שיפור ממוקד,ספורט,נבחרות נשים,"תמונת שיפור ממוקדת לבנק פואנטה: נבחרת נשים בטורניר. סגנון חדשותי מציאותי, רגוע, לא דרמטי, ללא טקסט או לוגו.","שיפור ממוקד, ספורט, נבחרות נשים, נבחרת נשים בטורניר, עתודת הנשים חצי גמר אליפות אירופה נבחרת נשים, פואנטה, אילוסטרציה חדשותית",poenta_improve_016_sports_womens_tournament.jpg,/root/.openclaw/workspace/projects/poanta-demo/assets/poenta-image-bank/poenta_improve_016_sports_womens_tournament.jpg,/assets/poenta-image-bank/poenta_improve_016_sports_womens_tournament.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_improve_016_sports_womens_tournament.jpg,generated_targeted_improvement,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
8.2.1.5,שחקן נעדר ממשחק,שיפור ממוקד,ספורט,פציעות והיעדרות,"תמונת שיפור ממוקדת לבנק פואנטה: שחקן נעדר ממשחק. סגנון חדשותי מציאותי, רגוע, לא דרמטי, ללא טקסט או לוגו.","שיפור ממוקד, ספורט, פציעות והיעדרות, שחקן נעדר ממשחק, פציעה בידוד נעדר משחק שחקן סגל אימון, פואנטה, אילוסטרציה חדשותית",poenta_improve_017_sports_injury_absence.jpg,/root/.openclaw/workspace/projects/poanta-demo/assets/poenta-image-bank/poenta_improve_017_sports_injury_absence.jpg,/assets/poenta-image-bank/poenta_improve_017_sports_injury_absence.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_improve_017_sports_injury_absence.jpg,generated_targeted_improvement,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
8.2.1.6,טבלת טורניר וגביע,שיפור ממוקד,ספורט,גביע עולמי,"תמונת שיפור ממוקדת לבנק פואנטה: טבלת טורניר וגביע. סגנון חדשותי מציאותי, רגוע, לא דרמטי, ללא טקסט או לוגו.","שיפור ממוקד, ספורט, גביע עולמי, טבלת טורניר וגביע, מונדיאל גביע עולם רבע גמר הדחה מצרים מוקדמות, פואנטה, אילוסטרציה חדשותית",poenta_improve_018_sports_world_cup_bracket.jpg,/root/.openclaw/workspace/projects/poanta-demo/assets/poenta-image-bank/poenta_improve_018_sports_world_cup_bracket.jpg,/assets/poenta-image-bank/poenta_improve_018_sports_world_cup_bracket.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_improve_018_sports_world_cup_bracket.jpg,generated_targeted_improvement,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
8.2.1.7,מסיבת עיתונאים של מאמן,שיפור ממוקד,ספורט,מאמנים,"תמונת שיפור ממוקדת לבנק פואנטה: מסיבת עיתונאים של מאמן. סגנון חדשותי מציאותי, רגוע, לא דרמטי, ללא טקסט או לוגו.","שיפור ממוקד, ספורט, מאמנים, מסיבת עיתונאים של מאמן, מאמן חוזה חוסאם חסן מסיבת עיתונאים נבחרת, פואנטה, אילוסטרציה חדשותית",poenta_improve_019_sports_coach_press.jpg,/root/.openclaw/workspace/projects/poanta-demo/assets/poenta-image-bank/poenta_improve_019_sports_coach_press.jpg,/assets/poenta-image-bank/poenta_improve_019_sports_coach_press.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_improve_019_sports_coach_press.jpg,generated_targeted_improvement,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
8.2.1.8,אימון קבוצתי,שיפור ממוקד,ספורט,אימונים,"תמונת שיפור ממוקדת לבנק פואנטה: אימון קבוצתי. סגנון חדשותי מציאותי, רגוע, לא דרמטי, ללא טקסט או לוגו.","שיפור ממוקד, ספורט, אימונים, אימון קבוצתי, אימון קבוצה סגל הכנות מגרש מתקן אימונים, פואנטה, אילוסטרציה חדשותית",poenta_improve_020_sports_training_facility.jpg,/root/.openclaw/workspace/projects/poanta-demo/assets/poenta-image-bank/poenta_improve_020_sports_training_facility.jpg,/assets/poenta-image-bank/poenta_improve_020_sports_training_facility.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_improve_020_sports_training_facility.jpg,generated_targeted_improvement,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
8.2.1.9,אוהדים מחוץ לאצטדיון,שיפור ממוקד,ספורט,קהל ואוהדים,"תמונת שיפור ממוקדת לבנק פואנטה: אוהדים מחוץ לאצטדיון. סגנון חדשותי מציאותי, רגוע, לא דרמטי, ללא טקסט או לוגו.","שיפור ממוקד, ספורט, קהל ואוהדים, אוהדים מחוץ לאצטדיון, אוהדים אצטדיון קהל משחק ליגת האלופות, פואנטה, אילוסטרציה חדשותית",poenta_improve_021_sports_fans_outside_stadium.jpg,/root/.openclaw/workspace/projects/poanta-demo/assets/poenta-image-bank/poenta_improve_021_sports_fans_outside_stadium.jpg,/assets/poenta-image-bank/poenta_improve_021_sports_fans_outside_stadium.jpg,https://poanta-demo.pages.dev/assets/poenta-image-bank/poenta_improve_021_sports_fans_outside_stadium.jpg,generated_targeted_improvement,1280,720,gemini-3.1-flash-lite-image,calm_realistic_optimistic_editorial
